Part Number,Finish,Length,Units,List Price,Page Number(s)
E9-9321,,24’ - 0”,1 pc.,131,G-3
E9-9321,,24’ - 0”,1 pc.,131,G-3
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-9321,,24’ - 0”,1 pc.,144,G-3
E9-9322,,24’ - 0”,1 pc.,153,G-3
E9-9322,,24’ - 0”,1 pc.,153,G-3
E9-9322,,24’ - 0”,1 pc.,195,G-3
E9-9323,,24’ - 0”,1 pc.,254,G-3
E9-9323,,24’ - 0”,1 pc.,254,G-3
E9-9323,,24’ - 0”,1 pc.,263,G-3
E9-9324,,24’ - 0”,1 pc.,282,G-3
E9-9324,,24’ - 0”,1 pc.,315,G-3
E9-9324,,24’ - 0”,1 pc.,345,G-3
E9-9341,,24’ - 0”,1 pc.,983,G-3
E9-9341,,24’ - 0”,1 pc.,999,G-3
E9-9341,,24’ - 0”,1 pc.,1020,G-3
E9-9342,,24’ - 0”,1 pc.,287,G-2
E9-9342,,24’ - 0”,1 pc.,294,G-2
E9-9342,,24’ - 0”,1 pc.,315,G-2
E9-9343,,24’ - 0”,1 pc.,81,G-2
E9-9343,,24’ - 0”,1 pc.,83.1,G-2
E9-9343,,24’ - 0”,1 pc.,122,G-2
E9-9344,,24’ - 0”,1 pc.,201,G-2
E9-9344,,24’ - 0”,1 pc.,201,G-2
E9-9344,,24’ - 0”,1 pc.,225,G-2
E9-9401,,24’ - 0”,1 pc.,108,G-4
E9-9402,,24’ - 0”,1 pc.,521,G-5
E9-9402,,24’ - 0”,1 pc.,575,G-5
E9-9402,,24’ - 0”,1 pc.,624,G-5
E9-9403,,24’ - 0”,1 pc.,254,G-5
E9-9403,,24’ - 0”,1 pc.,257,G-5
E9-9403,,24’ - 0”,1 pc.,276,G-5
E9-9404,,24’ - 0”,1 pc.,122,G-5
E9-9407,,24’ - 0”,1 pc.,419,G-5
E9-9407,,24’ - 0”,1 pc.,420,G-5
E9-9407,,24’ - 0”,1 pc.,483,G-5
E9-9408,,24’ - 0”,1 pc.,525,G-5
E9-9408,,24’ - 0”,1 pc.,578,G-5
E9-9408,,24’ - 0”,1 pc.,594,G-5
E9-9409,,24’ - 0”,1 pc.,369,G-5
E9-9409,,24’ - 0”,1 pc.,372,G-5
E9-9409,,24’ - 0”,1 pc.,413,G-5
E9-9410,,24’ - 0”,1 pc.,60.75,G-5
E9-9411,,24’ - 0”,1 pc.,560,G-5
E9-9411,,24’ - 0”,1 pc.,627,G-5
E9-9411,,24’ - 0”,1 pc.,696,G-5
E9-9413,,24’ - 0”,1 pc.,467,G-6
E9-9413,,24’ - 0”,1 pc.,494,G-6
E9-9413,,24’ - 0”,1 pc.,623,G-6
,,,,,
Index-156,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
E9-9414,,24’ - 0”,1 pc.,954,G-6
E9-9414,,24’ - 0”,1 pc.,981,G-6
E9-9414,,24’ - 0”,1 pc.,1088,G-6
E9-9415,,24’ - 0”,1 pc.,801,G-6
E9-9415,,24’ - 0”,1 pc.,866,G-6
E9-9415,,24’ - 0”,1 pc.,954,G-6
E9-9417,,24’ - 0”,1 pc.,339,G-6
E9-9417,,24’ - 0”,1 pc.,372,G-6
E9-9417,,24’ - 0”,1 pc.,425,G-6
E9-9418,,24’ - 0”,1 pc.,558,G-5
E9-9418,,24’ - 0”,1 pc.,584,G-5
E9-9418,,24’ - 0”,1 pc.,642,G-5
E9-9419,,24’ - 0”,1 pc.,315,G-5
E9-9419,,24’ - 0”,1 pc.,347,G-5
E9-9419,,24’ - 0”,1 pc.,386,G-5
E9-9420,,24’ - 0”,1 pc.,729,G-6
E9-9420,,24’ - 0”,1 pc.,783,G-6
E9-9420,,24’ - 0”,1 pc.,906,G-6
E9-9421,,24’ - 0”,1 pc.,645,G-5
E9-9421,,24’ - 0”,1 pc.,675,G-5
E9-9421,,24’ - 0”,1 pc.,768,G-5
E9-9422,,24’ - 0”,1 pc.,507,G-5
E9-9422,,24’ - 0”,1 pc.,534,G-5
E9-9422,,24’ - 0”,1 pc.,587,G-5
E9-9424,,24’ - 0”,1 pc.,431,G-6
E9-9424,,24’ - 0”,1 pc.,456,G-6
E9-9424,,24’ - 0”,1 pc.,543,G-6
E9-9425,,24’ - 0”,1 pc.,425,G-6
E9-9425,,24’ - 0”,1 pc.,459,G-6
E9-9425,,24’ - 0”,1 pc.,570,G-6
E9-9426,,24’ - 0”,1 pc.,489,G-6
E9-9426,,24’ - 0”,1 pc.,518,G-6
E9-9426,,24’ - 0”,1 pc.,618,G-6
E9-9427,,24’ - 0”,1 pc.,525,G-6
E9-9427,,24’ - 0”,1 pc.,576,G-6
E9-9427,,24’ - 0”,1 pc.,629,G-6
E9-9428,,24’ - 0”,1 pc.,491,G-6
E9-9428,,24’ - 0”,1 pc.,518,G-6
E9-9428,,24’ - 0”,1 pc.,575,G-6
E9-9430,,24’ - 0”,1 pc.,380,G-6
E9-9430,,24’ - 0”,1 pc.,380,G-6
E9-9430,,24’ - 0”,1 pc.,419,G-6
E9-9616,,24’ - 0”,1 pc.,182,D2-6
E9-9616,,24’ - 0”,1 pc.,183,D2-6
E9-9616,,24’ - 0”,1 pc.,230,D2-6
FB-1008,,-,100 pcs.,36.45,C7-7
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
FC-0808,Steel,,,8.1,"C3-19, D2-16, D6-17, E3-9"
FC-0808-SS,Stainless,,,34.5,"E2-9, E2-23, I1-4, I1-6, I1-31"
FC-1006,Steel,,,30.45,"D2-16, D6-17, D8-12"
FC-1008,Steel,,,12.15,"C1-6, C1-12, C2-9, C2-18, F1-7, F1-14, F1-22"
FC-1010,Steel,,,8.1,E4-9
FC-1012,Steel,,,10.2,"C2-18, C3-8, C5-10, C4-7, C4-14, C4-29, E7-9"
FC-1016,Steel,,,36.45,"F1-22, F2-7, F2-15, C3-26, F3-7"
FC-1016-SS,Stainless,,,40.5,"I1-49, I1-52"
FC-1020-SS,Stainless,,,30.45,E2-37
FC-1024,,,,24.3,F4-6
FC-1028-SS,Stainless,,,108,"I1-3, I1-5, I1-27, I1-49"
FC-1208,Steel,,,12.15,"C1-6, C1-12, C2-9, C2-18, C3-8, C3-19, C3-16, C4-7, C4-14, C4-23, C4-29, D3-8, D4-7"
FC-1210,,,,12.15,D5-21
FC-1212,Steel,,,22.35,"C3-8, C3-26, F2-7, F2-15, C3-6, C3-23, D2-16, D6-17, E2-9, E2-23, E2-
37, E2-44, E3-9, E4-9, E5-7, E5-13, E5-21, E6-19, E6-19, E6-27, E7-9, F3-7, F3-15, F4-6"
FC-1216,Steel,,,18.3,"D7-17, F5-8"
FC-1220,Steel,,,18.3,"F2-7, F2-15, E2-10, E2-23, E2-37, E3-9, E6-10, E6-19, E6-27, F3-7, F4-7"
FC-1224,Steel,,,68.85,D7-17
FC-1236,Steel,,,83.1,D8-12
FC-1240,Steel,,,32.4,D7-17
FC-1256,Steel,,,73.5,D8-12
FC-1410,Steel,,,50.7,"F2-7, F2-15, E2-10, E2-23, E2-37, E2-44, E3-9, E5-7, E5-13, E5-21, E6-10, E6-19, E6-27, F3-7, F3-15"
FC-1416,Steel,,,32.4,"I1-4, I1-6, I1-31, I1-52"
FC-1432,Steel,,,46.65,F4-7
FC-1456,Steel,,,113,F4-7
FF-0808,Steel,,,8.1,"F2-7, F2-15, E4-9, F3-7, F4-6"
FF-1008-SS,Stainless,,,64.8,"F1-7, F1-14, F1-22"
FM-0804,Steel,,,8.1,"C1-6, C1-12, C2-18"
FM-0806,Steel,,,8.1,C2-9
FM-1004,Steel,,,26.4,"F1-7, F1-14, F1-22"
FM-1006,Steel,,,24.3,F1-14
FM-3816-SS,Stainless,,,254,"I1-31, I1-52"
FM-3820-SS,Stainless,,,287,"I1-31, I1-52"
FM-3828-SS,Stainless,,,384,"I1-4, I1-6, I1-31"
FS-1012-SS,Stainless,,,60.75,F4-6
FW-2500-SS,Stainless,,,91.2,"E2-23, E2-32, E2-43, E3-9, E6-9, E6-17, E6-25, E7-7, F3-15"
H-1104-DP,,,,66.9,B1-7
H-1104-SD,628 (Clear),,,64.5,B4-12
H-1104-SD,335 (Black),,,155,B4-12
H-1104-SD,630,,,408,B4-12
H-1104-SD,612,,,416,B4-12
H-1104-SD,629,,,525,B4-12
H-1104-SD,613,,,543,B4-12
H-1105-DP,-,,,66.9,B1-7
,,,,,
Index-158,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-1105-SD,628 (Clear),,1 pc.,54.75,B4-12
H-1105-SD,335 (Black),,1 pc.,155,B4-12
H-1105-SD,630,,1 pc.,413,B4-12
H-1105-SD,612,,1 pc.,420,B4-12
H-1105-SD,629,,1 pc.,530,B4-12
H-1105-SD,613,,1 pc.,548,B4-12
H-1106-DP,-,,1 pc.,66.9,B1-7
H-1141,335 (Black),,1 pc.,179,B1-5
H-1141,628 (Clear),,1 pc.,179,B1-5
H-1141-DP,-,,1 pc.,66.9,B1-5
H-1141-SD,630,,1 pc.,405,B4-12
H-1141-SD,629,,1 pc.,536,B4-12
H-1141-SD,612,,1 pc.,648,B4-12
H-1141-SD,613,,1 pc.,648,B4-12
H-1142,335 (Black),,1 pc.,213,B1-5
H-1142,628 (Clear),,1 pc.,213,B1-5
H-1142-DP,-,,1 pc.,66.9,B1-5
H-1142-SD,630,,1 pc.,426,B4-12
H-1142-SD,629,,1 pc.,575,B4-12
H-1142-SD,612,,1 pc.,699,B4-12
H-1142-SD,613,,1 pc.,699,B4-12
H-1143,335 (Black),,1 pc.,236,B1-5
H-1143,628 (Clear),,1 pc.,236,B1-5
H-1143-DP,-,,1 pc.,66.9,B1-5
H-1151-HP,335 (Black),,1 pc.,182,B2-6
H-1151-HP,628 (Clear),,1 pc.,182,B2-6
H-1153-HP,335 (Black),,1 pc.,182,B2-6
H-1153-HP,628 (Clear),,1 pc.,182,B2-6
H-1204,628 (Clear),,1 pc.,453,"A-38, B1-5"
H-1204,335 (Black),,1 pc.,606,"A-38, B1-5"
H-1204-DP,-,,1 pc.,66.9,B1-5
H-1205,628 (Clear),,1 pc.,491,"A-38, B1-5"
H-1205,335 (Black),,1 pc.,645,"A-38, B1-5"
H-1205-DP,-,,1 pc.,66.9,B1-5
H-1206,628 (Clear),,1 pc.,530,B1-5
H-1206,335 (Black),,1 pc.,683,B1-5
H-1206-DP,-,,1 pc.,66.9,B1-5
H-1302,628 (Clear),,1 pc.,465,B1-6
H-1302,335 (Black),,1 pc.,543,B1-6
H-1302-DP,-,,1 pc.,66.9,B1-6
H-1341,335 (Black),,1 pc.,144,B1-6
H-1341,628 (Clear),,1 pc.,144,B1-6
H-1341-DP,-,,1 pc.,66.9,B1-6
H-1341-SD,335 (Black),,1 pc.,50.7,"A-38, B4-11"
H-1341-SD,628 (Clear),,1 pc.,50.7,"A-38, B4-11"
H-1341-SD,630,,1 pc.,252,B4-11
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-1341-SD,629,,1 pc.,335,B4-11
H-1341-SD,612,,1 pc.,420,B4-11
H-1341-SD,613,,1 pc.,440,B4-11
H-1502,628 (Clear),,1 pc.,234,B1-6
H-1502,335 (Black),,1 pc.,272,B1-6
H-1502-DP,-,,1 pc.,66.9,B1-6
H-1502-SD,628 (Clear),,1 pc.,68.85,B4-11
H-1502-SD,335 (Black),,1 pc.,110,B4-11
H-1502-SD,612,,1 pc.,155,B4-11
H-1502-SD,613,,1 pc.,167,B4-11
H-1502-SD,630,,1 pc.,173,B4-11
H-1502-SD,629,,1 pc.,206,B4-11
H-1503,628 (Clear),,1 pc.,234,B1-6
H-1503,335 (Black),,1 pc.,272,B1-6
H-1503-DP,-,,1 pc.,66.9,B1-6
H-1503-SD,628 (Clear),,1 pc.,68.85,B4-11
H-1503-SD,335 (Black),,1 pc.,108,B4-11
H-1503-SD,612,,1 pc.,153,B4-11
H-1503-SD,613,,1 pc.,167,B4-11
H-1503-SD,630,,1 pc.,173,B4-11
H-1503-SD,629,,1 pc.,206,B4-11
H-1541,335 (Black),,1 pc.,72.9,B1-6
H-1541,628 (Clear),,1 pc.,72.9,B1-6
H-1541-DP,-,,1 pc.,66.9,B1-6
H-1541-SD,630,,1 pc.,159,B4-11
H-1541-SD,629,,1 pc.,200,B4-11
H-1541-SD,612,,1 pc.,242,B4-11
H-1541-SD,613,,1 pc.,252,B4-11
H-1542,335 (Black),,1 pc.,72.9,B1-6
H-1542,628 (Clear),,1 pc.,72.9,B1-6
H-1542-DP,-,,1 pc.,66.9,B1-6
H-1542-HP,335 (Black),,1 pc.,72.9,B2-6
H-1542-HP,628 (Clear),,1 pc.,72.9,B2-6
H-1542-SD,630,,1 pc.,126,B4-11
H-1542-SD,629,,1 pc.,170,B4-11
H-1542-SD,612,,1 pc.,212,B4-11
H-1542-SD,613,,1 pc.,222,B4-11
H-1901-DP,-,,1 pc.,66.9,B1-20
H-1902-DP,-,,1 pc.,66.9,B1-20
H-20100,628 (Clear),,1 pc.,368,B1-9
H-20100,335 (Black),,1 pc.,515,B1-9
H-20100-DP,-,,1 pc.,240,B1-9
H-20100-FP,-,,1 pc.,97.2,B1-9
H-20100-SD,628 (Clear),,1 pc.,281,A-38
H-20100-SD,335 (Black),,1 pc.,402,A-38
H-20100-SF,-,,1 pc.,97.2,A-38
,,,,,
Index-160,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-2101,,,1 pc.,159,B1-8
H-2101,,,1 pc.,159,B1-8
H-2101-DP/FP,,,1 pc.,40.5,B1-8
H-2102,,,1 pc.,159,B1-8
H-2102,,,1 pc.,159,B1-8
H-2102-DP/FP,,,1 pc.,40.5,B1-8
H-2103,,,1 pc.,64.8,B1-8
H-2103,,,1 pc.,64.8,B1-8
H-2103-FP,,,1 pc.,40.5,B1-8
H-2104,,,1 pc.,64.8,B1-8
H-2104,,,1 pc.,64.8,B1-8
H-2104-FP,,,1 pc.,40.5,B1-8
H-2105,,,1 pc.,24.3,B1-8
H-2105,,,1 pc.,24.3,B1-8
H-2105-DP,,,1 pc.,20.25,B1-8
H-2105-FP,,,1 pc.,20.25,B1-8
H-2106,,,1 pc.,46.65,B1-8
H-2106,,,1 pc.,46.65,B1-8
H-2106-DP,,,1 pc.,20.25,B1-8
H-2106-FP,,,1 pc.,20.25,B1-8
H-2107,,,1 pc.,38.55,B1-8
H-2107,,,1 pc.,38.55,B1-8
H-2107-DP,,,1 pc.,20.25,B1-8
H-2109,,,1 pc.,79.05,B1-8
H-2109,,,1 pc.,79.05,B1-8
H-2109-DP,,,1 pc.,20.25,B1-8
H-2109-FP,,,1 pc.,20.25,B1-8
H-2110,,,1 pc.,79.05,B1-8
H-2110,,,1 pc.,79.05,B1-8
H-2110-DP,,,1 pc.,20.25,B1-8
H-2110-FP,,,1 pc.,20.25,B1-8
H-2111,,,1 pc.,81,B1-8
H-2111-DP,,,1 pc.,20.25,B1-8
H-2201,,,1 pc.,257,B1-8
H-2201,,,1 pc.,257,B1-8
H-2201-DP,,,1 pc.,147,B1-8
H-2201-FP,,,1 pc.,141,B1-8
H-2201-SD,,,1 pc.,402,"A-38, B4-13"
H-2201-SD,,,1 pc.,402,"A-38, B4-13"
H-2201-SF,,,1 pc.,141,B4-13
H-2201-SF,,,1 pc.,141,B4-13
H-2201-SF,,,1 pc.,141,A-38
H-2202,,,1 pc.,257,B1-8
H-2202,,,1 pc.,257,B1-8
H-2202-DP,,,1 pc.,147,B1-8
H-2202-FP,,,1 pc.,141,B1-8
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-2202-SD,335 (Black),,1 pc.,402,"A-38, B4-13"
H-2202-SD,628 (Clear),,1 pc.,402,"A-38, B4-13"
H-2202-SF,335 (Black),,1 pc.,141,B4-13
H-2202-SF,628 (Clear),,1 pc.,141,B4-13
H-2202-SF,,,1 pc.,141,A-38
H-2301,628 (Clear),,1 pc.,87.15,B1-9
H-2301,335 (Black),,1 pc.,113,B1-9
H-2301-DP,-,,1 pc.,104,B1-9
H-2301-FP,-,,1 pc.,70.95,B1-9
H-2301-SD,628 (Clear),,1 pc.,191,"A-38, B4-13"
H-2301-SD,335 (Black),,1 pc.,216,"A-38, B4-13"
H-2301-SF,335 (Black),,1 pc.,70.95,B4-13
H-2301-SF,,,1 pc.,70.95,A-38
H-2301-SF,628 (Clear),,1 pc.,70.95,B4-13
H-2304,Mill,,1 pc.,26.4,B1-9
H-2401,335 (Black),,1 pc.,189,B1-9
H-2401,628 (Clear),,1 pc.,189,B1-9
H-2401-DP,,,1 pc.,107,B1-9
H-2401-FP,,,1 pc.,87.15,B1-9
H-2501,,,1 pc.,91.2,B1-9
H-2501-DP,,,1 pc.,66.9,B1-9
H-2501-FP,,,1 pc.,36.45,B1-9
H-2901-DP,,,1 pc.,165,B1-20
H-2901-FP,,,1 pc.,165,B1-20
H-2902-DP,,,1 pc.,165,B1-20
H-2902-FP,,,1 pc.,165,B1-20
H-2903-DP,,,1 pc.,225,B1-20
H-2903-FP,,,1 pc.,225,B1-20
H-2904-DP,,,1 pc.,104,B1-20
H-2904-FP,,,1 pc.,70.95,B1-20
H-2905-DP,,,1 pc.,138,B1-20
H-2905-FP,,,1 pc.,93.15,B1-20
H-3001,628 (Clear),,1 pc.,138,B1-12
H-3001,335 (Black),,1 pc.,138,B1-12
H-3001-DP,,,1 pc.,68.85,B1-12
H-3001-SD,335 (Black),,1 pc.,207,A-39
H-3001-SD,628 (Clear),,1 pc.,207,A-39
H-3002,628 (Clear),,1 pc.,138,B1-12
H-3002,335 (Black),,1 pc.,138,B1-12
H-3002-DP,,,1 pc.,68.85,B1-12
H-3002-SD,335 (Black),,1 pc.,207,A-39
H-3002-SD,628 (Clear),,1 pc.,207,A-39
H-3201,,,1 pc.,66.9,B1-10
H-3201-DP,,,1 pc.,113,B1-10
H-3201-FP,,,1 pc.,68.85,B1-10
H-3202,,,1 pc.,126,B1-10
,,,,,
Index-162,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-3202-DP,,,,122,B1-10
H-3202-FP,,,,48.6,B1-10
H-3202-HP,,,,311,B2-6
H-3205,,,,251,B1-10
H-3206,,,,251,B1-10
H-3206-DP,,,,113,B1-10
H-3207,,,,275,B1-10
H-3207-DP,,,,113,B1-10
H-3208,,,,275,B1-10
H-3208-DP,,,,113,B1-10
H-3209,,,,75,B1-11
H-3209-DP,,,,113,B1-11
H-3209-FP,,,,72.9,B1-11
H-3210,,,,126,"B1-11, B2-6"
H-3210-DP,,,,122,B1-11
H-3210-FP,,,,72.9,B1-11
H-3211,,,,104,B1-11
H-3211-DP,,,,75,B1-11
H-3211-FP,,,,44.55,B1-11
H-3211-SD,,,,179,A-39
H-3211-SF,,,,44.55,A-39
H-3212,,,,327,B1-11
H-3212-DP,,,,144,B1-11
H-3212-FP,,,,119,B1-11
H-3212-SD,,,,380,A-39
H-3212-SF,,,,119,A-39
H-3213,335 (Black),,,596,B1-11
H-3213,628 (Clear),,,596,B1-11
H-3213-DP,,,,132,B1-11
H-3213-FP,,,,108,B1-11
H-3214,335 (Black),,,596,B1-11
H-3214,628 (Clear),,,596,B1-11
H-3214-DP,,,,132,B1-11
H-3214-FP,,,,108,B1-11
H-3301,335 (Black),,,14.25,B1-10
H-3301,628 (Clear),,,14.25,B1-10
H-3302,335 (Black),,,14.25,B1-10
H-3302,628 (Clear),,,14.25,B1-10
H-3302,335 (Black),,,16.2,B1-10
H-3303,628 (Clear),,,14.25,B1-10
H-3303,335 (Black),,,16.2,B1-10
H-3304,628 (Clear),,,14.25,B1-10
H-3304,335 (Black),,,240,B1-10
H-3401,628 (Clear),,,203,B1-10
H-3401,335 (Black,,,240,B1-10
H-3401-DP,,,,20.25,B1-10
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-3401-SD,335 (Black),,,387,A-39
H-3401-SD,628 (Clear),,,387,A-39
H-3401-SF,,,,58.8,A-39
H-3402,628 (Clear),,,203,B1-10
H-3402,335 (Black),,,240,B1-10
H-3402-DP,,,,20.25,B1-10
H-3402-SD,335 (Black),,,387,A-39
H-3402-SD,628 (Clear),,,387,A-39
H-3402-SF,,,,58.8,A-39
H-3403,628 (Clear),,,203,B1-10
H-3403,335 (Black),,,240,B1-10
H-3403-DP,,,,20.25,B1-10
H-3403-SD,335 (Black),,,387,A-39
H-3403-SD,628 (Clear),,,387,A-39
H-3403-SF,,,,58.8,A-39
H-3404,628 (Clear),,,203,B1-10
H-3404,335 (Black),,,132,B1-10
H-3404-DP,,,,20.25,B1-10
H-3404-SD,335 (Black),,,387,A-39
H-3404-SD,628 (Clear),,,387,A-39
H-3404-SF,,,,58.8,A-39
H-3405,628 (Clear),,,294,B1-11
H-3405,335 (Black),,,309,B1-11
H-3405-DP,,,,20.25,B1-11
H-3405-SD,335 (Black),,,518,A-39
H-3405-SD,628 (Clear),,,518,A-39
H-3405-SF,,,,58.8,A-39
H-3406,628 (Clear),,,294,B1-11
H-3406,335 (Black),,,309,B1-11
H-3406-DP,,,,20.25,B1-11
H-3406-SD,335 (Black),,,518,A-39
H-3406-SD,628 (Clear),,,518,A-39
H-3406-SF,,,,58.8,A-39
H-3407,628 (Clear),,,294,B1-11
H-3407,335 (Black),,,309,B1-11
H-3407-DP,,,,20.25,B1-11
H-3407-SD,335 (Black),,,518,A-39
H-3407-SD,628 (Clear),,,518,A-39
H-3407-SF,,,,58.8,A-39
H-3408,628 (Clear),,,294,B1-11
H-3408,335 (Black),,,309,B1-11
H-3408-DP,,,,20.25,B1-11
H-3408-SD,335 (Black),,,518,A-39
H-3408-SD,628 (Clear),,,518,A-39
H-3408-SF,,,,58.8,A-39
H-3501,628 (Clear),,,46.65,B1-10
,,,,,
Index-164,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-3501,335 (Black),,,56.7,B1-10
H-3501-FP,,,,108,B1-10
H-3502,628 (Clear),,,46.65,B1-10
H-3502,335 (Black),,,56.7,B1-10
H-3502-FP,,,,108,B1-10
H-3503,628 (Clear),,,81,B1-10
H-3503,335 (Black),,,93.15,B1-10
H-3503-FP,,,,108,B1-10
H-3504,335 (Black),,,297,B1-11
H-3504,628 (Clear),,,297,B1-11
H-3504-FP,,,,278,B1-11
H-3504-SD,335 (Black),,,324,A-39
H-3504-SD,628 (Clear),,,324,A-39
H-3504-SF,,,,230,A-39
H-3505,335 (Black),,,465,B1-11
H-3505,628 (Clear),,,465,B1-11
H-3505-DP,335 (Black),,,138,B1-12
H-3505-DP,,,,278,B1-11
H-3505-SD,335 (Black),,,623,A-39
H-3505-SD,628 (Clear),,,623,A-39
H-3541,Mill,,,645,F3-14
H-3541,Mill,,,645,E2-43
H-3901-DP,,,,219,B1-20
H-3901-FP,,,,72.9,B1-20
H-3902-DP,,,,240,B1-20
H-3902-FP,,,,108,B1-20
H-3903-DP,,,,456,B1-20
H-3903-FP,,,,108,B1-20
H-3904-DP,,,,270,B1-20
H-3904-FP,,,,62.85,B1-20
H-4101,628 (Clear),,,46.65,B1-12
H-4101-DP,,,,44.55,B1-12
H-4101-FP,,,,26.4,B1-12
H-4101-FP,335 (Black),,,60.75,B1-12
H-4101-HP,628 (Clear),,,236,B2-6
H-4101-HP,335 (Black),,,243,B2-6
H-4201,335 (Black),,,60.75,B1-12
H-4201,628 (Clear),,,60.75,B1-12
H-4202,628 (Clear),,,30.45,B1-12
H-4202,335 (Black),,,50.7,B1-12
H-4202-SD,335 (Black),,,30.45,"A-40, B4-13"
H-4202-SD,628 (Clear),,,30.45,"A-40, B4-13"
H-4203,628 (Clear),,,50.7,B1-12
H-4203,335 (Black),,,50.7,B1-12
H-4204,628 (Clear),,,50.7,B1-12
H-4204,335 (Black),,,50.7,B1-12
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-4205,628 (Clear),,1 pc.,50.7,B1-12
H-4205,335 (Black),,1 pc.,68.85,B1-12
H-4205-SD,335 (Black),,1 pc.,50.7,"A-40, B4-13"
H-4205-SD,628 (Clear),,1 pc.,50.7,"A-40, B4-13"
H-4206,628 (Clear),,1 pc.,68.85,B1-12
H-4206-DP,,,1 pc.,44.55,B1-12
H-4206-DP,121 (Black),,1 pc.,444,B1-12
H-4206-SD,335 (Black),,1 pc.,114,B4-13
H-4206-SD,628 (Clear),,1 pc.,114,B4-13
H-4206-SD,335 (Black),,1 pc.,119,A-40
H-4206-SD,628 (Clear),,1 pc.,119,A-40
H-5201,628 (Clear),,1 pc.,1329,B1-14
H-5201,335 (Black),,1 pc.,1371,B1-14
H-5201-FP,,,1 pc.,119,B1-14
H-5401,628 (Clear),,1 pc.,1215,B1-14
H-5401,335 (Black),,1 pc.,1259,B1-14
H-5401-FP,,,1 pc.,119,B1-14
H-5402,628 (Clear),,1 pc.,986,B1-14
H-5402,335 (Black),,1 pc.,1026,B1-14
H-5402-FP,,,1 pc.,119,B1-14
H-5510,628 (Clear),,1 pc.,1979,B1-14
H-5510,335 (Black),,1 pc.,2066,B1-14
H-5510-FP,,,1 pc.,91.2,B1-14
H-5511,628 (Clear),,1 pc.,1826,B1-14
H-5511,335 (Black),,1 pc.,1913,B1-14
H-5511-FP,,,1 pc.,91.2,B1-14
H-5520,628 (Clear),,1 pc.,2111,B1-14
H-5520,335 (Black),,1 pc.,2202,B1-14
H-5520-FP,,,1 pc.,91.2,B1-14
H-5521,628 (Clear),,1 pc.,1958,B1-14
H-5521,335 (Black),,1 pc.,2048,B1-14
H-5521-DP,628 (Clear),,1 pc.,1958,B2-6
H-5521-DP,335 (Black),,1 pc.,2048,B2-6
H-5521-FP,,,1 pc.,91.2,B1-14
H-5530-DP,628 (Clear),,1 pc.,2262,B2-6
H-5530-DP,335 (Black),,1 pc.,2358,B2-6
H-5701,628 (Clear),,1 pc.,677,B1-14
H-5701,335 (Black),,1 pc.,714,B1-14
H-5710,628 (Clear),,1 pc.,1068,B1-14
H-5710,335 (Black),,1 pc.,1250,B1-14
H-5710-DP,628 (Clear),,1 pc.,1068,B2-6
H-5710-DP,335 (Black),,1 pc.,1250,B2-6
H-5902-DP,,,1 pc.,449,B1-20
H-5902-FP,,,1 pc.,72.9,B1-20
H-5903-DP,,,1 pc.,372,B1-20
H-5903-FP,,,1 pc.,72.9,B1-20
,,,,,
Index-166,,,,,
"Effective Date: May 2, 2025",,,,,
"Part Number                  Finish             Length              Units               List Price         Page Number(s)
or Pkg                per Unit",,,,,
H-5904-DP,,,,384,B1-20
H-5904-FP,,,,72.9,B1-20
H-5905-DP,,,,347,B1-20
H-5905-FP,,,,72.9,B1-20
H-5906-DP,335 (Black),,,1202,B3-10
H-5906-DP,628 (Clear),,,1202,B3-10
H-5906-FP,335 (Black),,,237,B3-10
H-5906-FP,628 (Clear),,,237,B3-10
H-5906-FP,,,,359,B1-20
H-6001,628 (Clear),,,38.55,B1-17
H-6001,335 (Black),,,183,B1-17
H-6002,,,,137,B1-16
H-6002-DP,,,,108,B1-16
H-6003,335 (Black),,,194,B1-16
H-6003-DP,,,,108,B1-16
H-6005,,,,72.9,B1-16
H-6006,335 (Black),,,40.5,B1-16
H-6006,628 (Clear),,,40.5,B1-16
H-6007,,,,-,B1-17
H-6008,,,,-,B1-17
